FSC-A,SSC-A,CD3,CD4,CD8,CD14,CD19,CD45,CD56,CD20,cell_type,sample_id
47816.98774273199,35134.59525681803,1100.3247475464918,1367.5540389849662,1464.8683661303874,329.9135397721543,1967.0625672520255,4877.872172274704,3207.216357302736,23.366428664686737,NK_cells,train_sample_2
28831.85914007107,22109.052792224185,5146.908620432096,479.99509198475266,689.9261518644885,678.5997141744148,669.1272269663259,8024.862463851685,601.8757032664528,10.0,T_cells_CD8,train_sample_3
46100.05069026407,47149.18774061796,61.9675810799266,716.467866744745,919.827994118647,7267.129107907968,857.6880621476673,8654.490334974329,93.83203423683165,66.91109407488861,Monocytes,train_sample_2
44058.41980622841,28491.42773186314,449.8538741417051,164.68025467064274,514.3580457286268,955.4489473928362,5873.289641581977,4844.7292983016605,552.0593844415101,4848.350835304174,B_cells,train_sample_3
41481.58515812751,30541.400800896037,4120.700148595167,639.2862347796324,5122.307527719735,1088.4043283170565,227.15694747629158,6752.826687572035,1198.9377326168478,653.4297612454495,T_cells_CD8,train_sample_3
48342.816758568224,22841.82293657465,999.3981197167454,493.19412012027084,1953.016662108741,10.0,522.2384859336488,4480.451400553636,6155.653742663748,254.25144583121096,NK_cells,train_sample_2
38486.94719407314,27908.222048838514,7300.935445489213,3302.420278299165,1798.7848594617958,232.543244085904,951.8054696487139,8054.664119954641,10.0,83.05929859934045,T_cells_CD4,train_sample_2
53885.260801949174,47929.07514320987,391.631016663741,1302.025870328326,1182.5372551558035,7708.940342910385,819.9927660980006,6740.4273688240755,141.6880757202308,747.7321211257189,Monocytes,train_sample_1
65313.15854673488,22922.196059350284,719.4047378428276,12.0,1404.119237801616,738.8341802841517,10.0,6979.798544456026,5068.399703771445,1237.629744361362,NK_cells,train_sample_1
50795.45480240179,44837.76130879366,7896.015917358889,3516.394023783036,697.5364664111374,10.0,1083.3249183844948,9048.612587139918,484.486591854946,12.0,T_cells_CD4,train_sample_1
55472.423739012855,38064.98738912428,5698.467715543895,5185.473970469717,16.0,10.0,1336.9317241249862,4760.290573087468,1004.587005788995,664.9571037483895,T_cells_CD4,train_sample_2
54115.8352663772,40250.27814308737,1569.6145528501033,165.8823129103369,3469.1512804092713,1141.7593525180355,10.0,6742.529965177321,7556.119168507163,10.0,NK_cells,train_sample_3
71010.33810328718,29363.0610750762,616.7845818554363,907.8855504236467,745.4571872892728,6327.607939100254,941.7254345072336,7813.432012858488,626.7560783640877,1049.6566358160285,Monocytes,train_sample_2
72128.09185984233,28762.137161041646,812.6479338348954,934.6708235682498,2602.7962395825657,536.9888279840368,601.6948904584344,7919.532956908792,5935.679957340137,169.28813813662507,NK_cells,train_sample_1
40141.232702918234,40745.18402628356,6634.888205806152,611.8822653999392,5573.8607089473735,623.1574716255224,941.9331796687434,8917.603362961565,209.29300850698968,636.2371431578017,T_cells_CD8,train_sample_3
65638.8062193317,33376.79662015739,5694.515564532244,245.48305645296122,4088.649786806395,10.0,582.7784903354383,6564.469007040625,1354.3092752514865,10.0,T_cells_CD8,train_sample_1
66862.40586784709,56448.734786729015,600.2255344904294,24.0,476.90398618543617,3291.3528975708405,363.8461319099584,7522.840908929573,1068.3557180841815,489.904687417579,Monocytes,train_sample_2
58013.98426152285,26318.651970513598,1529.971482096082,66.42977151002742,589.2205784090612,726.0555321053606,4677.210646071111,2861.759501529965,682.0089275726604,4909.710913305054,B_cells,train_sample_3
63115.99749577957,26661.131533875036,5986.79603618809,5787.59741403729,16.0,366.0601092621057,308.5533631848799,5105.157934988886,336.2293779409133,736.7157398498247,T_cells_CD4,train_sample_3
61178.74157006943,40494.12314693982,1200.7833585277845,232.51274551464275,2133.0471715598846,927.498910327093,645.0178234349474,5083.958129457434,4830.540060866681,332.4153408834512,NK_cells,train_sample_2
64114.583970826076,32942.71376571552,5279.0717873837575,4936.368787249994,763.8376420467245,487.2806119099455,12.0,6948.732501604349,372.48011497325285,270.66785725935495,T_cells_CD4,train_sample_1
47298.75657743969,37064.221380360425,12.0,654.2423546724378,10.0,230.39995512280672,6918.418224561558,1553.9945581093498,781.113197891642,2967.5058290975967,B_cells,train_sample_1
27025.43003001702,34642.95977651682,607.1807611533476,555.9057102518004,2767.952185639764,317.74426624865674,671.0583680156777,6244.40703239685,3164.2349934532745,10.0,NK_cells,train_sample_2
28965.73059532885,27325.177422178615,60.21929706146291,259.1723995458433,471.18208163503897,632.9946604951025,4145.682798878528,4817.152029233505,702.0086752601812,6547.07146963806,B_cells,train_sample_2
47534.88732228653,29398.262207651,786.6152094956642,623.9323555355616,561.1838644088054,7780.216972035602,1066.0235388068595,9622.01450143788,1218.8221791072344,553.6299735284764,Monocytes,train_sample_2
50795.792971066876,31108.488435746232,1537.6773833666825,629.8683816921131,3052.621839808533,300.7575911294447,1092.7545826446344,2986.2174856884567,10483.240323912472,259.99137754896947,NK_cells,train_sample_1
53449.250611918345,51228.08971554235,1305.5668384051887,12.0,808.6229756198959,722.748649547967,263.76910805844096,5314.381003135464,3216.652172637521,944.2625035796144,NK_cells,train_sample_3
43188.547851059884,28829.017952990253,1787.4692583103276,1602.7129661023519,398.36715005579464,1129.9940554393756,1853.0469651614117,7161.566972106503,530.00472578117,5268.128547337505,B_cells,train_sample_3
40361.75720147131,30291.85491504427,310.4850123171605,1001.8594821336998,1020.7785505978651,561.8146580454302,5009.747593940675,6809.837651352837,962.6041411250164,7803.067899714636,B_cells,train_sample_3
22373.17472116538,25060.973105898494,1702.1645978060878,519.1369412252924,335.02619578325505,1381.2717995315813,8909.357531297857,5339.043078050614,261.3583666556633,6061.5128063459015,B_cells,train_sample_1
72806.30232247747,34665.4918819086,770.7727254243977,2066.8677891894927,826.352964920847,5036.887761392791,1067.4039927521626,11957.375104290888,312.0318184904574,1177.7650625691297,Monocytes,train_sample_2
43247.83180461416,22921.40832687513,7026.352201712539,1099.4279321438835,7182.233284499324,293.9970363432715,1227.8752529994506,6818.044829080757,1439.9978288957907,1153.4620557299374,T_cells_CD8,train_sample_3
52321.90071393582,45179.97021779385,1024.822266589817,12.0,2339.059665600531,709.2810569310634,671.4024136262415,6897.772248810415,6233.704604730757,330.7784199039523,NK_cells,train_sample_1
46056.80473276889,32999.57356824705,3712.2278442900356,4784.268161152293,520.6375329083598,684.257700471417,615.450969533307,7514.522260972881,10.0,1254.8236799362319,T_cells_CD4,train_sample_2
62589.48336520299,32237.144278050302,9057.349970905316,1121.595407731519,2953.9381801162394,285.4135696801037,752.610671804936,8106.662046238032,1254.7978406076697,1387.7333675595723,T_cells_CD8,train_sample_2
54184.942975736114,40843.40781368454,843.61180362812,12.0,2120.1611987387846,934.6567485720552,571.5871936239919,5680.38232113031,4613.041004086285,10.0,NK_cells,train_sample_3
70588.37187709947,50779.86666397833,1753.6505316176217,1324.6565272910827,72.08097106033865,7603.39344689933,52.8154741301275,6344.5207292899495,574.5055478459968,10.0,Monocytes,train_sample_3
44512.41873022855,34834.21488263737,211.91591039516612,455.3929686878073,2028.1189549021326,924.4644919261768,308.36292515179406,8091.9641282572375,2891.438485248218,10.0,NK_cells,train_sample_3
36222.761421756164,19048.533759792543,7490.901486035991,2086.0430993181963,742.8132694473427,405.9665594946423,279.2416908089569,4271.098072904445,388.28079682104897,1024.8971783237405,T_cells_CD4,train_sample_1
59832.19416000573,35937.682290967736,14.0,12.0,2972.9882687997997,1020.9405013386754,934.0487488580669,6707.773779852432,3685.7376555623614,1115.1928243810064,NK_cells,train_sample_1
71409.90235007918,29115.776015188032,5326.814850032617,577.9100611922,5165.5292401272445,472.5830677262675,10.0,6687.424656649433,116.88592337288165,773.0803690056609,T_cells_CD8,train_sample_2
46795.57109528893,30287.23001563327,5786.3331024801355,387.92616447385467,3563.545226439125,1065.5907171426556,102.95946231001517,8204.144259862003,16.0,10.0,T_cells_CD8,train_sample_2
37887.252960625534,19887.51618023767,9038.62214123948,180.0394856329231,96.0,541.4547334498878,10.0,7483.739844493286,239.89546513615335,1005.5031912796036,T_cells_CD8,train_sample_1
69513.96962085919,21161.004305244056,79.53703248263771,269.980236373389,1334.0882190632071,1475.313237613895,378.62749772011796,6569.153305674992,4246.337895057136,866.3557009855072,NK_cells,train_sample_3
51250.722296981396,19052.701317643096,9967.798689754869,14.0,6618.535745953497,208.5794814971146,10.0,7513.9533018534785,585.405077407938,366.90521947275545,T_cells_CD8,train_sample_2
44650.228557140974,28655.4898125369,1169.9750186215106,246.96198847936066,1822.964554513121,988.2563818315084,964.8699299121112,5463.325528201694,6903.675499096109,338.6103149465869,NK_cells,train_sample_3
50478.56127163329,15149.604949056305,6224.075388261261,644.9605783823811,5720.626198486301,1714.4713779308595,1200.2840392370586,8551.441137468883,1637.574889942471,1130.5354758108915,T_cells_CD8,train_sample_3
50310.62279998982,11954.606186458897,701.5812231967038,12.0,2329.4454807545176,893.5598335183287,10.0,5765.980020803044,6865.152773640781,1171.0524688094868,NK_cells,train_sample_1
60633.284167331905,26048.25651889292,489.2894598176873,1751.4194332165189,216.40941491253326,4889.442489544104,590.5835211531021,6104.742815071527,574.3530546149841,260.8337416415353,Monocytes,train_sample_2
36874.52966321832,29827.67068096102,324.297081404968,485.2321997560715,10.0,253.62043611164773,4800.979653847079,5832.197862472121,173.21736215603414,3509.1606198833433,B_cells,train_sample_1
39846.35458095425,26410.109210301238,6304.19504363132,3590.163543904222,1003.5291279265739,770.5259035594204,407.022287442875,3773.457753530937,10.0,837.3915839501399,T_cells_CD4,train_sample_2
47533.41877980271,20527.11725817162,203.51394423715948,1218.7351308060072,683.2924856552638,748.5948237504539,6876.260135915485,5642.337681648313,518.1553118969966,4049.305243831502,B_cells,train_sample_3
27890.074891655473,35831.36504667358,5394.124145624726,766.8680790176526,4252.7464108331005,363.7830670144426,52.196116979045584,8453.858071921763,316.26567035401484,451.7801814639447,T_cells_CD8,train_sample_1
37022.003700092086,35683.19489722105,1392.2104545748894,552.715654170975,2647.6146269448186,573.3245509519105,753.7328147170097,8358.279039662422,6524.931592061375,567.6141458685552,NK_cells,train_sample_2
75050.96637915654,44806.92756088736,598.5534614146289,1202.3238720041713,10.0,6428.121484959841,1131.6301780674382,6263.018308952772,145.63700597474792,481.12890920669446,Monocytes,train_sample_2
56649.163468099425,29876.48137605575,1373.3992099495122,733.6769538255026,30.0,317.36117078552104,375.05823687678173,7788.214487305874,6422.529077423552,599.6165571186004,NK_cells,train_sample_3
76524.34359594516,31594.38741109246,6040.416764685098,879.037412076551,2862.118219968034,529.0260228037456,617.3214021489472,941.1278088877316,1452.3120191501857,292.9414710061321,T_cells_CD8,train_sample_3
44114.47383031876,13148.22007328899,12.0,757.0999637959741,769.8135136167691,754.0623294899151,4048.165977999975,7044.61166393251,499.6604945599629,3586.189943872862,B_cells,train_sample_2
69862.81652403432,43893.14884321787,356.065929419015,2490.9486772920613,714.8072371382439,4361.630877656746,62.85397330581835,9016.582816895132,433.436084398337,10.0,Monocytes,train_sample_1
57270.906534111855,28833.714532883165,189.74277998333054,982.3762838504887,10.0,12.0,5058.131914594098,5658.444411089447,1300.466084557128,4547.89179673786,B_cells,train_sample_3
45217.304976279425,30445.382407477457,1536.8469025668303,998.2517395819503,884.4484993758018,1573.9091108396606,6225.993636278275,3868.585043026933,635.3670576885672,6266.806365650923,B_cells,train_sample_1
52956.982999329586,40582.29250974997,4479.68813084912,890.9483212585276,359.24898194380853,337.32391465458113,12.0,9232.394993719994,982.0665522766502,612.476629022428,T_cells_CD4,train_sample_3
52948.85202824732,25958.871172333264,165.40510367254086,472.31948414740117,1695.6414408711025,887.3114756223366,621.2264833741726,6283.158789307701,8790.280939994287,1171.166933785645,NK_cells,train_sample_3
83701.8494897009,55738.46111852698,882.3231880936792,954.9418559437617,493.9260658318617,4317.120324477443,916.2670639211647,9173.01824954767,14.0,797.5170135046975,Monocytes,train_sample_2
38950.21249044644,25918.689676345024,362.8873786715516,461.4333997814645,195.1459838329067,2532.8249709235315,10.0,6570.033882650053,693.9617101904744,972.640814965439,Monocytes,train_sample_1
39347.01474111621,22243.016677477965,14.0,1408.7536963859832,2005.2890315649493,93.4619527955291,82.0655889012566,5910.708218335844,3188.0303008418346,439.3919623298018,NK_cells,train_sample_3
63015.20016459114,36517.60439889428,5837.132799756127,3483.0818981034613,594.708210094934,183.56621207084098,12.0,4568.811785662198,428.2019784744573,258.70734955990224,T_cells_CD4,train_sample_2
43440.95723959809,38431.87511133172,8338.996241077137,6131.801442847995,94.21645240808067,1102.888585077364,12.0,6697.435594921363,294.2124752238941,12.0,T_cells_CD4,train_sample_2
46975.35647438659,23481.865009410998,1662.8332574125252,1153.2009129475757,4811.746924505278,1176.3790710425512,360.1538871716174,8970.127401082525,1508.324701117856,898.3027469327114,T_cells_CD8,train_sample_1
57930.26512102455,37411.29734083249,3271.3359818082326,14.0,4722.924245128427,315.01387124179297,909.9909779709033,5580.815313738682,872.5673829414505,487.73288025745285,T_cells_CD8,train_sample_2
59576.95596162882,20633.918594436982,657.1436181473125,719.4776401845869,838.5169364618305,335.50463206194354,6267.921471639161,8691.907171042396,849.0033759289132,6061.071601685507,B_cells,train_sample_1
47611.84830007418,32485.82480898988,5250.039957554825,3772.245985166777,570.8098571439726,434.12801244942204,12.0,8300.061066916678,690.8060448586958,1062.6271502463162,T_cells_CD4,train_sample_2
45842.85688107218,27887.693971550158,7802.380700167542,3812.6527485394736,965.4287254523532,432.9262141875496,327.9395973269548,6456.30415507379,378.1051006361794,172.44849385358071,T_cells_CD4,train_sample_1
40505.87958826079,25283.12415156449,89.01158961675515,742.4642635382487,10.0,1294.8480556390914,4824.473402407748,5822.152321813694,10.0,5951.914436166631,B_cells,train_sample_1
42584.81589898827,44383.674588126945,2258.157458683968,2705.8216030981444,10.0,9445.69885364753,483.27563378466607,8082.127426279614,187.89200730693048,557.3881162056269,Monocytes,train_sample_3
56444.6837434605,33866.58256507266,1408.3257861405698,738.241888424176,96.20037911175478,966.5574992622886,7295.667869684699,6187.705498094072,326.7698287985291,7217.304387413716,B_cells,train_sample_1
41258.35616141711,32410.033978176863,691.6038407386072,728.5416065196155,631.0773370497177,1600.669042879842,5229.0311377948465,4786.421682195367,621.5339906818531,5240.632321913579,B_cells,train_sample_3
51867.682394864234,31489.561104487195,8911.176242281585,6663.562654963793,566.2876027562106,378.58111858315,12.0,7365.340522716746,661.6804844868643,361.6955071235409,T_cells_CD4,train_sample_2
65577.0300005408,19665.727165283955,5432.91453344283,372.12394395907415,5128.822049811373,592.8223061117867,578.9326533608336,7617.962921985402,1746.0818759181107,442.34867528325765,T_cells_CD8,train_sample_1
47887.82063558181,29052.158236892865,12.0,815.3488421968514,404.1031799454842,677.6276860786701,6034.927358693266,6621.895572036292,10.0,3813.7941396682972,B_cells,train_sample_2
53863.389300185634,38736.56783017942,12.0,723.0957097599701,533.7226624126844,4114.796347678732,65.92123852149517,9290.819131979342,1086.6663131592497,1005.7062297204278,Monocytes,train_sample_2
16372.089229705984,27986.80309348794,995.1747816239877,1169.3058589352577,384.47942337336974,12.0,5701.746924863354,6409.862543519235,430.03823530151357,4394.457652298868,B_cells,train_sample_2
102264.5893286786,36506.993231738226,1274.1342146303532,521.7224512688166,667.3220918516403,5851.759497014196,1109.7066373477276,10417.035753171382,1284.2674925109764,294.81770763195163,Monocytes,train_sample_3
50174.54979706676,31589.696043619682,934.515512645278,12.0,2501.020272368155,322.2814018102399,615.2715677886727,6445.132730502048,4183.8362238833815,404.0235208464131,NK_cells,train_sample_2
39169.983750558014,31660.286537002394,598.1311765808057,452.61990536534194,10.0,773.9834289950043,4097.52608872452,5183.5212064287725,438.5723825971819,5345.6021992807,B_cells,train_sample_1
23336.59778469201,49198.341194966684,12.0,710.706995441001,52.13490086349026,5590.09346818033,185.3882990324092,5681.078368909165,731.0712307583044,103.47673536495738,Monocytes,train_sample_3
39020.14429439691,26620.15373588821,592.0583658464604,1193.2495901379978,2855.322637822541,1118.3921878812962,577.2729103252093,7414.215973349397,7242.173793499112,128.87151269266184,NK_cells,train_sample_1
48272.700485217436,35960.706606847125,923.3213405661791,1541.4531393679401,10.0,6304.89237900285,190.60870001128495,7467.276046239111,1523.1792156504944,1233.0739321866602,Monocytes,train_sample_1
33386.32190180198,30648.55580463649,5542.469491666752,4069.36270592276,1399.56635890056,321.7031945889843,1114.6568305663022,11918.564936146533,521.667125099761,237.7649848010475,T_cells_CD4,train_sample_3
56736.34720476271,33302.53877177741,12.0,779.0973650620789,431.11121876313996,1388.7687200891878,6445.747310121309,6026.978262132099,612.0726040349011,2406.052156415241,B_cells,train_sample_3
51315.93371540564,38179.568975119066,4671.145482993748,1357.4171146355322,1227.7739039772623,952.5300211992167,1062.1150902628126,10115.446203268028,761.6530552901372,766.9584167131726,T_cells_CD8,train_sample_3
80041.55275704157,44796.1160096367,697.5341574451334,1505.247255295034,96.93315337094948,7351.819692211076,831.1387478379424,6402.8951334147005,1576.7033884503037,468.9908547897125,Monocytes,train_sample_2
60162.564800455184,30771.56577300082,540.1088109860952,10.0,319.0603070717762,902.5308880140431,6012.19248351708,5325.631736232707,282.3702405976499,6104.483271875267,B_cells,train_sample_3
66391.24233045771,38057.24789078355,7329.374489218225,289.3749059693346,2599.8955298405017,20.483289881713958,1098.8261908298707,6795.324557583871,1718.7888822480984,1108.7872634504731,T_cells_CD8,train_sample_3
62952.510280305774,34250.71676014117,958.8080472359544,1987.4440989632658,1106.538238881693,809.1274382577749,10.0,8018.817470819047,6320.87863912416,10.0,NK_cells,train_sample_3
43603.42376908435,36612.177266174906,1352.9049415000868,941.0755933132128,1024.2089176574495,768.9013063459809,506.2372831545358,7083.664197909359,2861.2851584898385,340.77423336108734,NK_cells,train_sample_3
40130.93735224611,26876.000373706633,5093.998619183057,1358.1156570587666,1382.8772652379193,10.0,167.139194434092,7076.5123012527965,175.68062476755338,367.29315791415877,T_cells_CD4,train_sample_3
26390.28040727504,20126.356134445767,179.02224062415016,129.47415198965308,205.32102505233382,1060.2921158322824,3303.852929210784,9316.761545328658,126.9190569466613,2461.831287702157,B_cells,train_sample_2
53987.639376936546,23749.321317179096,426.01683393261396,968.5892865447435,349.32660925887456,755.1779760356195,296.25728333372155,7746.088155435494,7933.22491646182,10.0,NK_cells,train_sample_2
54024.247966928495,25144.997560299023,12.0,357.29597225576424,990.3579042353539,973.7819462816972,4788.543922548997,5781.547538602592,759.9774147675066,4409.20064915803,B_cells,train_sample_2
13861.829600064175,40314.87035942769,5213.983016428243,3502.577295230134,105.21652797626666,1794.344972498593,372.6735549724661,7517.4943336557735,884.0257184192434,892.436138103056,T_cells_CD4,train_sample_2
34536.45253698989,27476.11545438362,199.80837119014933,395.0672570771814,1068.3897900374973,516.2544164386965,3385.273032876166,7734.50113035015,795.0063479526076,4440.194397595532,B_cells,train_sample_2
70758.04200368143,13479.559295095325,118.91119569286074,580.1646275431841,1509.9084787077811,250.34453031232516,14.885922851775902,9477.856613172129,7611.216544149909,430.74580129532865,NK_cells,train_sample_2
45270.904714281,37178.58705783509,8383.571570834021,1238.9213371903008,4882.649021645383,883.9680480971689,196.14734099652745,5364.22803701766,1957.4237392603484,10.0,T_cells_CD8,train_sample_3
36332.94393919392,15828.166314033246,331.85808166869043,766.7858537113573,166.30745585873362,12.0,6610.050732479185,6045.32090363447,535.0980379185306,2285.167056406095,B_cells,train_sample_2
35129.358017879895,30844.697695586274,667.8645487974426,1055.854563106434,10.0,812.9816361103635,5364.772624798644,5747.246313297589,178.69754854998007,4863.557485255325,B_cells,train_sample_1
52332.41515165706,28029.86218618427,86.98381606517319,24.0,727.5284174959413,5718.0457583230655,10.0,5100.122057420713,933.3158342408016,151.22654785578908,Monocytes,train_sample_1
66353.06779859988,23969.87212911646,712.5554369577804,714.6908664188912,111.87819720116967,495.4719103466138,5639.657448279637,6970.232948195269,778.9084625712969,4382.759437512579,B_cells,train_sample_2
47561.498653320254,31587.23145114082,7944.315287539569,11749.194155464367,791.2012769176105,444.7226994885631,938.7691306758126,7549.1476518370755,1357.8788369014771,990.6970184164164,T_cells_CD4,train_sample_2
52813.99031387621,32949.02628396168,1234.7929097537199,394.3462768400894,1672.272140754363,10.0,159.2701013738876,4819.042415916351,5198.786824508823,622.5857793912862,NK_cells,train_sample_3
67535.44360929624,22137.115308586664,115.90406416756471,840.8604978875154,66.92689551875642,72.8647721828054,6230.34334331257,5843.299293792323,706.4433358038726,7150.1475518406405,B_cells,train_sample_3
65774.77622645757,40356.209499279685,360.2058583466414,43.811411501043864,10.0,7610.272884355979,497.1196134595274,10873.804677160098,26.402365832041752,765.0273480934363,Monocytes,train_sample_1
40549.72888627459,22359.696858659507,179.7919226037713,537.9032478981057,2016.5239088295828,1039.2283115083565,560.575651017079,6063.984880951999,6561.113314414414,10.0,NK_cells,train_sample_2
56504.10118927613,27677.271579853306,651.3060378393874,658.780841242947,10.0,12.0,6997.98109648301,510.70308308579325,883.2769275226497,7559.9875885863785,B_cells,train_sample_3
62664.84502370689,61277.2982877017,403.38688263193166,753.4065752872912,1197.8957215646021,6108.08128966332,537.7134283104052,8824.200352264852,661.8192552539682,1277.3132716213556,Monocytes,train_sample_1
67597.6197660535,28770.91437511765,6849.73159184173,5103.564004129268,2426.772924847761,896.15880675447,1510.6863629271409,8174.631644137616,10.0,12.0,T_cells_CD4,train_sample_3
54694.512414320205,35841.98833595937,603.2128603271439,344.3908224952908,657.0912506213352,1074.0936607221784,7382.590243608918,7539.586992728755,621.1149819928077,5373.042239867451,B_cells,train_sample_1
57748.80617273257,18056.45864166848,1168.3502600367456,442.8332711100901,500.8119509113829,826.6572811346409,7114.393721936747,6648.105409201411,185.25793862098362,4719.858976345248,B_cells,train_sample_3
61775.89657253046,32140.97907373406,603.3163889394448,442.7983870658934,225.21514296669656,4821.614185889199,37.27594333941657,4359.299601237743,266.79766487741637,117.22705440003396,Monocytes,train_sample_2
32776.978506086256,21101.439487743763,760.1136196908343,625.6163170744809,1109.042905000166,399.34768229008904,10.0,6341.109963502666,4120.342115830937,408.40460969571177,NK_cells,train_sample_2
31495.331059243646,36713.559693462244,9169.476614640049,139.75990541391684,1550.9411013648678,10.0,1208.923933811297,5677.233371278037,371.3881941859635,395.30393733690136,T_cells_CD4,train_sample_3
37209.32758233248,37697.71276994661,6777.7270875197055,607.6548194556286,510.1554763337058,459.6403119692728,10.0,5480.326764439198,968.8810127739157,136.35191062373278,T_cells_CD8,train_sample_3
55194.30336833616,26117.42823570121,622.769386398227,82.21505875902673,10.0,516.3823010581983,3554.2158108896506,8433.910169801573,81.26318275543886,6234.6940225946055,B_cells,train_sample_3
39858.38327093641,19206.31074097628,9708.189685855119,401.2066716214214,2341.8898981725238,593.7007890471187,667.6145218284302,5727.421603305043,909.8252794283111,1261.534081039653,T_cells_CD8,train_sample_3
60647.45678038554,37666.036514209285,1930.6171996267958,1020.3075855198532,534.3856305764039,5801.373971465211,20.23780924457705,10057.379142437598,599.1114044845874,476.54570094818655,Monocytes,train_sample_3
55745.24081637626,31459.243804289246,1104.6927771758485,953.4495945940349,2715.156952868103,621.4877016194532,643.0711490872835,4676.824913483347,6253.821784248415,101.25217378960534,NK_cells,train_sample_2
61725.786878087616,33913.914161806795,393.2678184201934,1759.2103901161104,511.61288144631544,4310.874119322127,10.0,8146.400687314853,106.66917544197975,559.131399668247,Monocytes,train_sample_3
56983.0199752158,16367.985250035154,415.37150873124983,484.89163694772617,861.2769698333201,7055.696636977452,803.6633444059133,9463.084662177818,373.651608546161,544.5696333161069,Monocytes,train_sample_1
49883.31029996059,40948.999764020846,2209.95061299124,7480.894569793698,1466.521702514477,47.638156052067494,1521.3280177592083,6074.347032226426,256.6007490890424,287.65693236804975,T_cells_CD4,train_sample_3
37005.26781418965,20302.68944253937,87.18654346337065,605.5676554188775,806.0058280103447,928.2082114293981,7020.633662194636,8471.635209718545,886.35297448278,4356.7858426952935,B_cells,train_sample_3
54619.20248394874,20259.092242936902,14.0,1306.8176450616525,3127.149747516997,312.3421382660919,451.91623438652886,5219.769483362492,4928.6651138570405,1632.7473466691565,NK_cells,train_sample_2
54848.73728734325,45315.69791134547,874.5979641553533,2461.881006315396,1023.2717991714189,7694.373156973612,10.0,9520.349735177098,872.8999704539345,379.226569225933,Monocytes,train_sample_1
51295.58169681947,31054.662569277334,221.78236734249694,12.0,2646.4429980213217,19.825530412943543,659.6468576036026,4314.378627060017,8225.377159215543,639.77338340336,NK_cells,train_sample_3
59287.0074191237,18974.6863462391,2113.076919851396,7223.912472774672,2150.24348165185,417.2933007313894,374.5121421213953,10164.574850810424,1721.3152502360629,337.6495610125749,T_cells_CD4,train_sample_1
67262.38478199365,37592.925378143555,7436.228701092916,14.0,4861.985950506885,10.0,427.6741208952889,10580.512691800846,593.5875948501315,601.3582856919329,T_cells_CD8,train_sample_3
43760.941194802326,32616.798401512642,537.2424138582343,423.669390011802,1891.5708131937622,1458.8012379238323,1024.2480843421492,6059.595586410771,3330.093479165479,10.0,NK_cells,train_sample_1
27880.92539992753,27490.616109948136,5471.779279281421,3341.4957918598698,910.9181560595238,1113.6208965517646,1046.7672204289017,5336.884566469644,10.0,452.68224457255565,T_cells_CD4,train_sample_3
37468.32643303669,31944.545009428806,903.4544281572053,499.0690045075569,402.234296705786,907.0321128273223,5873.83657178632,10228.139465740844,966.7363930249053,5196.768613986154,B_cells,train_sample_1
69873.00398810985,32822.618479045144,615.695008744597,1569.6837289807893,871.7487823842241,6571.586958360476,1333.2970316218143,8492.62048100866,14.0,650.9810426359335,Monocytes,train_sample_1
56145.442347958604,31635.694487096844,367.67811666560385,151.38551012840486,2006.7850880614849,10.0,286.582098844269,5396.567984684405,5729.567779276919,342.4055942152371,NK_cells,train_sample_2
58535.31487355434,17717.936062506342,12.0,703.6768653795144,1054.189227367985,262.4789303305939,4462.054385702338,6635.062022942931,503.4279681377899,4665.187967312384,B_cells,train_sample_1
60860.60314998978,15238.281825907157,12.0,490.00285744562524,272.75205695160315,4545.052107822258,675.6055084046279,7710.562332750455,517.6655989065498,1226.1260131890072,Monocytes,train_sample_3
53382.72413838716,30285.99888934005,6941.159488331934,5082.667041257991,1585.8949943194925,222.7735821706186,46.10428679586761,8115.103979498074,893.151322438116,1665.0837113530508,T_cells_CD4,train_sample_3
60720.98056388352,31411.859526214586,1043.1654168023997,1146.443326121005,437.47238580193425,572.1760000609564,574.0373529724515,5667.618796563712,8243.872259952079,416.1701820838263,NK_cells,train_sample_2
72882.77601381624,19490.834898930487,12.0,2485.835159940097,768.6124652425915,4736.277858966899,493.590579758491,8355.142978228188,805.5754842327411,468.31876386898,Monocytes,train_sample_1
52970.120626083924,23955.75016413981,541.0436089369523,369.3823273859644,448.24245042306694,1204.8895874667253,5096.931855484584,7827.3818854483,10.0,5212.7189474482875,B_cells,train_sample_2
60319.895290189816,19341.55404232494,5110.931090869418,5714.755781152218,16.0,620.5769390728852,45.6263605687825,5430.794019368453,1076.4135957594967,411.7769461077585,T_cells_CD4,train_sample_3
49740.91583537615,29397.76093641772,8863.003131558107,2498.2921771544443,16.0,369.7552518667375,12.0,5296.626362785549,661.7421315021306,105.28739988298818,T_cells_CD4,train_sample_2
31167.40690082257,28214.039205933594,5311.828154112729,6456.32313774151,486.35359359227846,635.6412753668205,584.2307314891159,4736.9571743097695,918.039254985749,938.8306588190698,T_cells_CD4,train_sample_2
67152.65894918569,41660.35323008052,9087.495040800102,2442.6209917266106,231.49072283815119,263.4680403310799,356.05266410068987,5050.556488580223,287.5468215536454,1165.5759995999522,T_cells_CD4,train_sample_3
56995.0630699461,34974.003558772296,276.6641219486498,230.56650513200475,1566.2877769307077,396.6188491439892,354.63246699177716,5304.103475694501,1881.0301619243608,822.2629879986562,NK_cells,train_sample_2
